METRIC_ID,METRIC_NAME,REPORT_NAME,count,total_hours,metric_category
,Chart Review Miscellaneous report viewed,Immunization Summary,6,0.00538831339942084,NULL
17008.0,Report with patient data viewed,ONCBCN ONC History SnapShot,1,0.00529673258463541,Chart Review
17008.0,Report with patient data viewed,HH Deficiency Quality Review Clinical Summary,1,0.00528962347242567,Chart Review
17008.0,Report with patient data viewed,IP Flowsheet Need Cosign All,2,0.0052340382999844,Chart Review
,Canto Follow-Up activity accessed,,1,0.0051890484491984,NULL
17008.0,Report with patient data viewed,HH IB Def Order,369,0.00505793439017401,Chart Review
,Intraprocedure Attestations viewed,,3,0.00503993405236138,NULL
17259.0,Patient SnapShot viewed,IP Radiology Results,2,0.00500180032518174,NULL
,Order printed from Chart Review,BW CV Cardiac Cath Report,1,0.00499319659339057,NULL
60008.0,View FastNote activity,H&P,28,0.00489329391055636,NULL
17008.0,Report with patient data viewed,ONCBCN BMT Clinical Overview,1,0.00489115211698744,Chart Review
17008.0,Report with patient data viewed,BMAT/Mobility Detail Report,1,0.00486584504445393,Chart Review
94023.0,Report viewed,HKU IB CC CHARTS MISC,30,0.00485128296746148,Chart Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - dornase alfa pleural effusion,3,0.00482872459623548,Chart Review
,Result filed,,7,0.00477275159623887,NULL
,Delivery Summary accessed,,1,0.00476781553692287,NULL
,Report with patient data printed,IP Labs 72h,4,0.00476417965359158,NULL
17008.0,Report with patient data viewed,Rx BJC Split Screen - Ibuprofen IV,7,0.00476142432954576,Chart Review
94023.0,Report viewed,CTO SINGLE COMMUNICATION REPORT,2,0.00467455334133572,Chart Review
17008.0,Report with patient data viewed,AN Record Report W/O Grid Graph W/ Med Details,2,0.00466299507353041,Chart Review
17664.0,Synopsis activity accessed,INF Synopsis Hepatitis C,1,0.00465048021740383,NULL
17008.0,Report with patient data viewed,PATIENT ISOLATION STATUS,3,0.00464566045337253,Chart Review
89026.0,Intraprocedure Events viewed,,50,0.00462677081425984,NULL
60012.0,Clinical Note Signed,Medical Student,7,0.00459504312939114,Note Entry
17259.0,Patient SnapShot viewed,ONCBCN Snapshot,3,0.00448455042309231,NULL
19120.0,Identity report accessed,ID DUPLICATE LIST: PATIENT COMPARISON REPORT,2,0.00448203086853027,NULL
17008.0,Report with patient data viewed,Rx BJC Split Screen - Ascorbic Acid,4,0.00447769032584296,Chart Review
17008.0,Report with patient data viewed,SHOP Scrubbing Report,4,0.00441472238964504,Chart Review
17239.0,Note printed from Chart Review,ED Notes,2,0.00438491529888576,NULL
,Episode edited,,2,0.00436420599619547,NULL
17008.0,Report with patient data viewed,BW IP Rehab FIM Accordion,1,0.00434571610556708,Chart Review
,Report with patient data printed,BW ED AVS Stop the Spread of Germs,1980,0.00434322886996799,NULL
94023.0,Report viewed,HKU IB PT ADVICE REQUEST,24,0.0042691249317593,Chart Review
17008.0,Report with patient data viewed,ED ORDERS - NURSE,2,0.00421730915705362,Chart Review
17008.0,Report with patient data viewed,URO Snapshot,1,0.00409032927619086,Chart Review
17227.0,Chart Review Note report viewed,Sedation Documentation,5,0.00408160183164808,Note Review
17008.0,Report with patient data viewed,HIM HC CDI PROVIDER QUERY NAVIGATOR REPORT,3,0.00402469608518812,Chart Review
17008.0,Report with patient data viewed,Allergy Review Comment History,4,0.00396557913886176,Chart Review
17227.0,Chart Review Note report viewed,Psy Treatment Planning,2,0.00394014570448133,Note Review
17228.0,Chart Review Encounter report viewed,ACO Social Worker Patient Outreach Summary Report,3,0.00393741289774576,Chart Review
17664.0,Synopsis activity accessed,TXP UNOS Information,53,0.00390081352657742,NULL
,Chart Review Miscellaneous report viewed,BW AMB Facesheet,4,0.00388494624031914,NULL
94023.0,Report viewed,HKU IB PT Reminder Report,19,0.00386828713946872,Chart Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - anagrelide,5,0.00382477124532063,Chart Review
,Encounter printed from Chart Review,BW AN REPORT,1,0.00382424195607503,NULL
17008.0,Report with patient data viewed,Pending Orders,4,0.00371586004892984,Chart Review
17008.0,Report with patient data viewed,AMB Health Maintenance w/History (Misc Report),2,0.00370458549923367,Chart Review
,Health Maintenance Topic Discontinue form accepted,,13,0.00369150347179836,NULL
17008.0,Report with patient data viewed,AMB Vital Signs,1,0.00365969287024603,Chart Review
17227.0,Chart Review Note report viewed,Hospice Non-Covered,1,0.00365336550606621,Note Review
,Intraprocedure Attestations filed,,2,0.00364996062384711,NULL
,Department Appointments report run,,4,0.00362271520826551,NULL
17239.0,Note printed from Chart Review,Perioperative Nursing Note,9,0.00357607126235961,NULL
17008.0,Report with patient data viewed,OB Index Physician,1,0.00356833510928683,Chart Review
17008.0,Report with patient data viewed,Ophth Exam: Copy Previous Summary,1,0.00355678108003404,Chart Review
20607.0,Storyboard viewed,BH Behavioral Health Inpatient Physician Storyboard,15,0.00355496274100409,NULL
,Report with patient data printed,BW ED Single Order Results,2,0.00353781382242838,NULL
17008.0,Report with patient data viewed,MEDS HYPERLINK REPORT: PHARMACY DETAIL (HTML),1,0.00352835734685262,Chart Review
60005.0,View clinical notes section,Op Note,3,0.00349550273683336,Note Review
17259.0,Patient SnapShot viewed,"HH Deficiency Quality Review Allergies, Medications",1,0.00348486370510525,NULL
17008.0,Report with patient data viewed,AN All Flowsheet Data,2,0.00343204842673407,Chart Review
17008.0,Report with patient data viewed,Rx ordering instructions macitentan,5,0.00341753085454305,Chart Review
17008.0,Report with patient data viewed,OR SURGEON NO LOG WARNING,15,0.00341484785079956,Chart Review
94023.0,Report viewed,IP ROVER SESSION INFORMATION,3,0.0033927665816413,Chart Review
17008.0,Report with patient data viewed,IP Feedings Report,1,0.00331578652064005,Chart Review
17008.0,Report with patient data viewed,ED Procedural Sedation Discharge Instructions,4,0.00331310802035861,Chart Review
17239.0,Note printed from Chart Review,Telephone Encounter,3,0.00330538087420993,NULL
17008.0,Report with patient data viewed,HH Deficiency Quality Review Patient History,1,0.00329900450176662,Chart Review
17008.0,Report with patient data viewed,IP Patient Take-Home (Discharge) Meds,2,0.00327600744035508,Chart Review
17008.0,Report with patient data viewed,IP Hemodialysis Summary,1,0.0032692199283176,Chart Review
,Flowsheet Filed in Popup/Entry activity,,41,0.00323502461115519,NULL
,Letters activity exited,,7,0.00321454366048177,NULL
,Annotated image modified,,5,0.00318102995554606,NULL
17259.0,Patient SnapShot viewed,IP Fever/Antibiotic Dosing,1,0.00315398534138997,NULL
60005.0,View clinical notes section,Consults,1,0.00315333896213107,Note Review
17008.0,Report with patient data viewed,Visit Info Reports: Recent Visits to Visit Provider,692,0.00305283864339192,Chart Review
,Chart Review Episode report viewed,HH Episode Summary Report,3,0.00305177185270521,NULL
,Media printed from Chart Review,HIM MEDIA REPORT,1,0.00303908639483981,NULL
17008.0,Report with patient data viewed,OR Surgeries on This Admission,1,0.00302399317423502,Chart Review
17008.0,Report with patient data viewed,BW IP Rehab WeeFIM Accordion,1,0.00300260358386569,Chart Review
17664.0,Synopsis activity accessed,AMB SYNOPSIS PED RHEUM BW,3,0.00298021899329291,NULL
17008.0,Report with patient data viewed,BW IP Overview Vital Sign Report ,3,0.00297882795333862,Chart Review
17008.0,Report with patient data viewed,ASAP Result Report: Lab Integrated Result Template,1,0.0029679086473253,Chart Review
17259.0,Patient SnapShot viewed,REN Snapshot,2,0.00296643363104926,NULL
17259.0,Patient SnapShot viewed,PUL Snapshot,2,0.00295737981796264,NULL
17227.0,Chart Review Note report viewed,Miscellaneous,3,0.00295138306087917,Note Review
,Chart CC sent,,13,0.00293927563561333,NULL
,Mobile patient encounter created,,13,0.00291998810238308,NULL
19031.0,Chart Correction alert viewed,,82,0.00291396273507012,NULL
17008.0,Report with patient data viewed,BW AMB Facesheet,2,0.00289197444915771,Chart Review
17008.0,Report with patient data viewed,AMB THERAPY ORDER REPORT,2,0.00287086036470201,Chart Review
60002.0,Route from inpatient notes activity,,58,0.00284550348917643,NULL
17008.0,Report with patient data viewed,OR Workspace Header: Status hover report,3,0.00276931762695312,Chart Review
17008.0,Report with patient data viewed,SNAPSHOT: ALLERGIES (HTML),2,0.00274881256951226,Chart Review
17008.0,Report with patient data viewed,IB Pool/Classification Details,2,0.0027346732881334,Chart Review
17008.0,Report with patient data viewed,HH Episode Summary Report,5,0.00271586471133761,Chart Review
,Nurse Triage Care Advice section viewed,,6,0.00263511419296264,NULL
,Report with patient data printed,RESULTS HYPERLINK REPORT: LAB AND COLLECTION DATA (HTML),1,0.00263362911012437,NULL
17008.0,Report with patient data viewed,RX IP Labs Since Admission,1,0.0026055113474528,Chart Review
,Chart Review Miscellaneous report viewed,AMB Medicare Advantage Diagnoses,4,0.00260116391711764,NULL
17008.0,Report with patient data viewed,OR OTHER NOTES,1,0.00253317170672946,Chart Review
17008.0,Report with patient data viewed,MR ORDER AUDIT TRAIL,1,0.00250919977823893,Chart Review
17008.0,Report with patient data viewed,AMB Visit Orders,1,0.00250639650556776,Chart Review
17008.0,Report with patient data viewed,HIM DT Consent Scans Report,1,0.00250463326772053,Chart Review
17239.0,Note printed from Chart Review,Plan of Care,1,0.00250270393159654,NULL
17008.0,Report with patient data viewed,CV Electrophysiology Printable Result Report,1,0.00245167758729722,Chart Review
34098.0,Secure chat conversation created,,136,0.0024373812145657,NULL
,Lifetime Activity viewed,,2,0.00243422773149278,NULL
17008.0,Report with patient data viewed,CV FS ORDER REPORT HYPERLINK - DYNAMIC,1159,0.00243360095553928,Chart Review
,Verified order dispensed,,38,0.00242444515228271,NULL
,Report with patient data printed,Quest Reference Lab Requisition With Scheduling SmartText - Reprint,1,0.00236499945322672,NULL
17008.0,Report with patient data viewed,CE External Medication Audit History Sidebar Inclusive,1,0.00234482924143473,Chart Review
17008.0,Report with patient data viewed,LETTER REPORT: REVISION DISPLAY,1,0.00232140753004286,Chart Review
17008.0,Report with patient data viewed,BW IP OVERVIEW LABS LAST 72 HOURS,3,0.0023181128501892,Chart Review
,Chart Review Miscellaneous report viewed,ONCBCN Treatment Plan Springboard - Current Day,2,0.00229293187459309,NULL
15141.0,Patient Emergency Contact subcomponent accessed,,903,0.00226890034145779,NULL
17239.0,Note printed from Chart Review,Pre-Procedure Note,2,0.00225427018271552,NULL
,Education Sidebar accessed,,1,0.00220981253517998,NULL
17234.0,Chart Review Order report viewed,IP SINGLE TRANSFUSION SUMMARY DETAILS,1,0.00219152106179131,Chart Review
,Report with patient data printed,BW ED AVS Additional Print Outs - Opioid Education,560,0.00214267174402872,NULL
17008.0,Report with patient data viewed,IP REHAB NURSING ACCORDION REPORT,1,0.00212812503178914,Chart Review
17008.0,Report with patient data viewed,AN AUDIT TRAIL REPORT,3,0.00212746726142035,Chart Review
,OR Events form selected in Log Entry,,2,0.00212679041756523,NULL
,OR Case Entry accessed,,6,0.00208536121580335,NULL
17008.0,Report with patient data viewed,BJC ED PROVIDER/PATIENT EMTALA FORM,1,0.00206682311164008,Chart Review
,Report with patient data printed,IP AVS,59,0.00205713854895697,NULL
,Radiology Screening Form accessed,,62,0.00204561048083835,NULL
17008.0,Report with patient data viewed,IP Sidebar SmartTools Help Text,1,0.00203010373645358,Chart Review
,Encounter printed from Chart Review,AMB Appointment Report,1,0.00198689116372002,NULL
17259.0,Patient SnapShot viewed,NEU PEDS Snapshot,2,0.00196923918194241,NULL
,Patient Data access blocked via Break-the-Glass,,2,0.00196015728844536,NULL
17008.0,Report with patient data viewed,IP Patient Education,1,0.00195316447152031,Chart Review
17008.0,Report with patient data viewed,RIS Storyboard Procedure Hover,1,0.00192755460739135,Chart Review
60012.0,Clinical Note Signed,Post-Procedure Note,3,0.00192379739549424,Note Entry
17008.0,Report with patient data viewed,Sedation Monitoring,1,0.00188048097822401,Chart Review
,Intraprocedure sidebar report viewed,BW AN Main Intraprocedure Sidebar Report,7,0.00187704271740383,NULL
17008.0,Report with patient data viewed,RFL-OUTSTANDING NOTIFICATIONS-INTERACTIVE (HTML),2,0.00185133430692884,Chart Review
,Single Historical Immunization admin activity accessed,,1,0.00184930483500162,NULL
17008.0,Report with patient data viewed,IMG Meds w/Allergies,1,0.0018303100268046,Chart Review
,Order Canceled from Note,ED Procedure Note,2,0.00182679388258192,NULL
17008.0,Report with patient data viewed,IP/AMB LDA HISTORY REPORT,1,0.00178646511501736,Chart Review
17664.0,Synopsis activity accessed,AMB SYNOPSIS PED CAR BW,1,0.00178359296586778,NULL
17259.0,Patient SnapShot viewed,BW ALG SNAPSHOT,3,0.00177132977379692,NULL
17259.0,Patient SnapShot viewed,IP Vitals Patient List,3,0.00177059200074937,NULL
17008.0,Report with patient data viewed,New FIM Accordion Report,1,0.00171469423505995,Chart Review
17259.0,Patient SnapShot viewed,IP MAR Active,1,0.00171452257368299,NULL
17008.0,Report with patient data viewed,RX Verify Action Summary,1,0.00170257144504123,Chart Review
,Report with patient data printed,HSD Results Report: OR GI Procedure Performed,1,0.00169888602362738,NULL
,Patient Education information viewed,,6,0.00168356498082478,NULL
,List of disclosures accessed,,3,0.00167286899354722,NULL
17008.0,Report with patient data viewed,RX ORDER RECENT MESSAGES AND DISPENSING ACTIONS (12 Hours),1,0.00162231153912014,Chart Review
,Chart Review Miscellaneous report viewed,Hospice All Active and Resolved Plan of Care,2,0.00161806901295979,NULL
17008.0,Report with patient data viewed,BW IP OVERVIEW I/O REPORT,3,0.00160912275314331,Chart Review
,Results Release comment modified,,6,0.00158433490329318,NULL
20607.0,Storyboard viewed,OPHTH EyeCare Storyboard,11,0.00158056259155273,NULL
17259.0,Patient SnapShot viewed,ONC Snapshot,1,0.00156546804640028,NULL
,Chart Review Miscellaneous report viewed,Chart Review: Routing History,4,0.00155034674538506,NULL
94023.0,Report viewed,Pre-Admission Screening,1,0.00152736478381686,Chart Review
17664.0,Synopsis activity accessed,ONC SYNOPSIS Oncology Broad View,1,0.00150538126627604,NULL
,Report with patient data printed,BW Pathology Results,2,0.00150106350580851,NULL
17008.0,Report with patient data viewed,IP Sidebar Meds,2,0.0014922817548116,Chart Review
17008.0,Report with patient data viewed,AMB NS SNAPSHOT ,1,0.00144764900207519,Chart Review
17259.0,Patient SnapShot viewed,Pediatric Cardiology Snapshot,3,0.00144610510932074,NULL
17008.0,Report with patient data viewed,Active Dialysis Plans,1,0.00144031233257717,Chart Review
,Report with patient data printed,AMB MR AFTER VISIT SUMMARY,107,0.00142272631327311,NULL
17234.0,Chart Review Order report viewed,Order Report,2,0.00140146361456977,Chart Review
,Plan of Care note modified,,1,0.00138286272684733,NULL
17239.0,Note printed from Chart Review,Nursing Note,1,0.00137982447942098,NULL
17008.0,Report with patient data viewed,SPE History,6,0.00135060787200927,Chart Review
17008.0,Report with patient data viewed,ORDERS SECOND SIGN SUMMARY,1,0.00133671442667643,Chart Review
,Report with patient data printed,IP Labs Since Admission,2,0.00133602009879218,NULL
94023.0,Report viewed,HKU IB COSIGN ORDER DETAILS,1,0.00132836553785536,Chart Review
17008.0,Report with patient data viewed,IP Care Plan Report,1,0.00132818248536851,Chart Review
,Chart Review Miscellaneous report viewed,Secure Chat Patient messages,3,0.00127573410669962,NULL
17664.0,Synopsis activity accessed,AMB SYNOPSIS PED NEW,32,0.00127401325437757,NULL
17259.0,Patient SnapShot viewed,TXP Patient Checklist Tasks,1,0.00125462849934895,NULL
17008.0,Report with patient data viewed,Orthopaedics Storyboard: Relevant Summary,1,0.00123925473954942,Chart Review
17008.0,Report with patient data viewed,OR PREOP/POSTOP DIAGNOSES,132,0.00123230907652113,Chart Review
17008.0,Report with patient data viewed,IP Problem List,1,0.00120042430029975,Chart Review
,Chart Review Miscellaneous report viewed,Hospice Recent Plan of Care,2,0.00119685490926106,NULL
17159.0,Health Maintenance Modifier form accessed,,118,0.00117650323443942,NULL
17259.0,Patient SnapShot viewed,IP Microbiology Results,2,0.0011578541331821,NULL
,Report with patient data printed,BW OR PATH SPECIMEN REPORT FOR OTX,52,0.00115642547607421,NULL
17008.0,Report with patient data viewed,BMT Storyboard Hover Bubble,3,0.00113556385040283,Chart Review
17259.0,Patient SnapShot viewed,Retina SnapShot,2,0.00110950443479749,NULL
,Flag clinical note for chart correction,,2,0.00110077010260687,NULL
17008.0,Report with patient data viewed,BW ED AVS SIGNATURE PAGE,1,0.00109748893313937,Chart Review
,Immunization registry data requested,,3,0.00109403742684258,NULL
,Chart Review Miscellaneous report viewed,BJC HH Transfer Summary,2,0.00108312235938178,NULL
17259.0,Patient SnapShot viewed,IP Glucose Management,3,0.00107422908147176,NULL
60012.0,Clinical Note Signed,ACP (Advance Care Planning),2,0.00104549672868516,Note Entry
60010.0,Pend clinical note,Provider Query,7,0.00102893617418077,Note Entry
,Travel Screening accessed,,1,0.00102737850613064,NULL
17664.0,Synopsis activity accessed,AMB Synopsis Back Pain Management,2,0.001004585425059,NULL
94023.0,Report viewed,HKU IB HOME CARE CASE COMM,3,0.00100208388434516,Chart Review
17259.0,Patient SnapShot viewed,Immunization Summary,1,0.000983539687262641,NULL
17008.0,Report with patient data viewed,IP Sidebar Orders Management,1,0.000965481334262424,Chart Review
17008.0,Report with patient data viewed,IP Clinical Timeline Overview,1,0.000950882964664035,Chart Review
,Incomplete immunizations accessed,,1,0.000945920414394802,NULL
17008.0,Report with patient data viewed,HISTORY: PEDS DEVELOPMENTAL (NAT HTML),9,0.000941577487521701,Chart Review
17008.0,Report with patient data viewed,OR History Navigator Section Report,1,0.000940342479281955,Chart Review
17008.0,Report with patient data viewed,AMB PED NEPH SNAPSHOT BW,1,0.000929256280263265,Chart Review
17008.0,Report with patient data viewed,OB HISTORY,17,0.000905751917097303,Chart Review
17008.0,Report with patient data viewed,RWB Central Line Detail Report,4,0.000899736086527506,Chart Review
,Intraprocedure viewed,,7,0.000869690312279595,NULL
,FYI flag status changed,,1,0.000848416222466362,NULL
17008.0,Report with patient data viewed,BW CV Cardiac Cath Report,492,0.000817603270212809,Chart Review
17008.0,Report with patient data viewed,HIM DT Case Management Report,1,0.000816964308420817,Chart Review
,Report with patient data printed,ED Excuses Report (Rich Text),106,0.000801102055443657,NULL
60012.0,Clinical Note Signed,Brief Op Note,2,0.000799888239966498,Note Entry
17008.0,Report with patient data viewed,HRA SNAPSHOT,2,0.000764328903622097,Chart Review
17664.0,Synopsis activity accessed,AMB Synopsis Diabetes Management - Endo,1,0.000733881261613633,NULL
17008.0,Report with patient data viewed,AMB Adolescent After Visit Summary,1,0.000731938415103488,Chart Review
17008.0,Report with patient data viewed,MR ONC ORDER DETAILS (RICH TEXT),1,0.000679124461279975,Chart Review
,Report with patient data printed,BW AVS - COVID-19 DISCHARGE INSTRUCTIONS,226,0.000664273367987738,NULL
17228.0,Chart Review Encounter report viewed,Encounter: Post Mortem Doc,2,0.000654331843058268,Chart Review
,Result entry aborted,,3,0.000646118058098687,NULL
,Report with patient data printed,Encounter: Conversation,1,0.000645746654934353,NULL
17008.0,Report with patient data viewed,BW AN OTHER PROVIDER ATTESTATION REPORT,2,0.000624013476901584,Chart Review
,Image edited,,3,0.000609963470035129,NULL
17008.0,Report with patient data viewed,Problem List: Relevant Results,1,0.000602077113257514,Chart Review
,Patient Employer Information subcomponent accessed,,1,0.000582839383019341,NULL
,Chart Review Miscellaneous report viewed,AAP Discharge Routing History,2,0.000577499866485595,NULL
17008.0,Report with patient data viewed,MR Allergies Report,1,0.000565835899776882,Chart Review
,Hospital Billing report accessed,HB CODING HOSPITAL ACCOUNT VISIT REPORT,2,0.000552956793043348,NULL
,ED Wet Read edited,,3,0.000543895297580295,NULL
,Imaging Reading Palette accessed,,3,0.000526661607954237,NULL
17008.0,Report with patient data viewed,OR Pre Screening Call History,4,0.000509094662136501,Chart Review
,Chart Review Miscellaneous report viewed,BW Food Allergy Action Plan,2,0.000505078103807237,NULL
60012.0,Clinical Note Signed,Plan of Care,1,0.000502368079291449,Note Entry
17008.0,Report with patient data viewed,AMB Open Orders,1,0.000501255724165174,Chart Review
17227.0,Chart Review Note report viewed,AN Medication Signoff Note,2,0.000489197836981879,Note Review
60010.0,Pend clinical note,Incidental Note,1,0.000475031005011664,Note Entry
17227.0,Chart Review Note report viewed,Video Visit Routing Comment,1,0.000474119716220431,Note Review
17008.0,Report with patient data viewed,In Basket: Refill Protocol Hover Bubble,1,0.000473894808027479,Chart Review
,Health Maintenance Topic Edit Frequency form accepted,,2,0.0004704483350118,NULL
17008.0,Report with patient data viewed,IP Inter-Facility Transfer After Visit Summary,1,0.000459645324283176,Chart Review
60008.0,View FastNote activity,Consults,11,0.000452819135453965,NULL
20607.0,Storyboard viewed,LUME Endoscopy Storyboard,3,0.000447006755405002,NULL
,Patient photo created,,1,0.000422401693132188,NULL
17008.0,Report with patient data viewed,RECENT PROCEDURES PAF HOVER BUBBLE REPORT,1,0.00041986518436008,Chart Review
17008.0,Report with patient data viewed,rx stewardship culture report for navigator,4,0.000400985081990559,Chart Review
,View Mobile Handoff in Chart,,6,0.000400444931454128,NULL
60012.0,Clinical Note Signed,Pre-Sedation Documentation,1,0.000386374791463216,Note Entry
20607.0,Storyboard viewed,MR Anticoagulation Storyboard,2,0.000385426415337456,NULL
,Report with patient data printed,BW Asthma Action Plan,27,0.000361669328477647,NULL
,Report with patient data printed,ED Adolescent AVS,140,0.0003432740105523,NULL
60010.0,Pend clinical note,Brief Op Note,2,0.000338402324252658,Note Entry
17008.0,Report with patient data viewed,MPM Patient Snapshot,852,0.000325002670288086,Chart Review
,Allergies timed out,,1,0.000299217700958251,NULL
60012.0,Clinical Note Signed,Incidental Note,1,0.000296707153320312,Note Entry
17008.0,Report with patient data viewed,OB EPISODE PROG NOTES (MOST RECENT ORDER WITH TE),2,0.000270674493577745,Chart Review
60008.0,View FastNote activity,Anesthesia Preprocedure Evaluation,6,0.000258405473497178,NULL
60012.0,Clinical Note Signed,Result QuickNote,21,0.000221338537004258,Note Entry
60008.0,View FastNote activity,Significant Event,6,0.000217814710405137,NULL
,External results created,,9,0.000216151343451605,NULL
60011.0,Save clinical note,Progress Notes,1,0.000213315751817491,NULL
17008.0,Report with patient data viewed,CV Vascular Ultrasound Report,33,0.000201015472412109,Chart Review
17008.0,Report with patient data viewed,OB Log C-Section Log Details,230,0.000198284255133734,Chart Review
60012.0,Clinical Note Signed,ED Triage Provider Note,1,0.000192470815446641,Note Entry
60010.0,Pend clinical note,ED Triage Provider Note,1,0.000188777711656358,Note Entry
,Add Med Details section viewed in AVS,,1,0.000187652905782063,NULL
60012.0,Clinical Note Signed,Discharge Instr - Supplementary Instructions,1,0.000181497732798258,Note Entry
,Appointment Desk accessed,,23,0.000180210537380642,NULL
,One-Step Medication filed,,2,0.000172945658365885,NULL
,Report exported for ED patient,ED Left Against Medical Advice Form,23,0.000167001618279351,NULL
,Chart Central report tab accessed,,2,0.000162472989824083,NULL
,Report with patient data printed,SLCH ED AVS COVID RESEARCH FLYER,80,0.000160809887780083,NULL
60008.0,View FastNote activity,ED Provider Notes,3,0.000151134067111545,NULL
,Immunization registry information accessed,,1078,0.000141768190595838,NULL
,Flag clinical note for chart correction,H&P,1,0.000141304598914252,NULL
20607.0,Storyboard viewed,HIM Chart Central Storyboard,2,0.00013614813486735,NULL
,Cancer stage modified,,1,0.000128825240665011,NULL
,Patient infections edited,,1,0.000125805007086859,NULL
17008.0,Report with patient data viewed,OR Prov Sched Case Report,503,0.000122083293067084,Chart Review
,Report with patient data printed,IP MAR Active,2,0.000120502048068576,NULL
,Report with patient data printed,ED NEGATIVE HIV SCREEN,42,0.000119631555345323,NULL
18181.0,Results reviewed in IB,,2062,0.000118283960554334,NULL
17259.0,Patient SnapShot viewed,ED Provider and Nursing Notes - Widget,1,0.000117100874582926,NULL
,Report with patient data printed,ED Procedural Sedation Discharge Instructions,38,0.000113947656419542,NULL
60008.0,View FastNote activity,Procedures,3,0.000111415651109483,NULL
,Specimen Inquiry (by Patient) accessed,,1,9.54066382514106e-05,NULL
17008.0,Report with patient data viewed,OR RTF CASELOG SUMMARY,398,9.14449161953396e-05,Chart Review
20607.0,Storyboard viewed,HSPC Encounter Storyboard,1,8.90496042039659e-05,NULL
,SmartSet used,,1,8.08058844672309e-05,NULL
,LDA properties accessed,,1,7.42771890428331e-05,NULL
,Form Reprints activity accessed,,1,7.32753011915419e-05,NULL
17008.0,Report with patient data viewed,rx stewardship summary report for navigator,4,5.32748964097764e-05,Chart Review
17008.0,Report with patient data viewed,BW OR PATH SPECIMEN REPORT FOR OTX,24,5.22722138298882e-05,Chart Review
,Report with patient data printed,BW AMB AVS - CONTROLLED SUBSTANCES,12,4.74482112460666e-05,NULL
17234.0,Chart Review Order report viewed,AMB SMARTTEXT SUPPLIES REPORT,30,4.68111038208007e-05,Chart Review
17008.0,Report with patient data viewed,HH Encounter Report,294,4.40814759996202e-05,Chart Review
17228.0,Chart Review Encounter report viewed,BJC HH Discharge Summary - Encounter,23,4.33116488986545e-05,Chart Review
,Report with patient data printed,ED Left Against Medical Advice Form,23,4.21320067511664e-05,NULL
60008.0,View FastNote activity,Telephone Encounter,1,3.80222002665201e-05,NULL
,Report with patient data printed,bw avs amb -opioid factsheet,8,3.79093488057454e-05,NULL
17008.0,Report with patient data viewed,IP_RN_MANAGE_LABS,2,3.64949968126085e-05,Chart Review
17008.0,Report with patient data viewed,ED EXCLUSION ORDER QUESTION,3,3.64854600694444e-05,Chart Review
,Document edited,,9,3.56088744269477e-05,NULL
,Successful Break-the-Glass,,23,3.44753265380859e-05,NULL
17008.0,Report with patient data viewed,ED Previous Visits Summary,3,2.84420119391547e-05,Chart Review
,Viewed Sign Out Report,,1,2.80915366278754e-05,NULL
17008.0,Report with patient data viewed,BW IP OB DELIVERY SUMMARY ACTIVITY REPORT,1,2.24823421902126e-05,Chart Review
,Visit Navigator Assessment Section viewed,,6,1.81150436401367e-05,NULL
,Report with patient data printed,BW ED AVS Additional Print Outs - Viral Illness Education,2,1.69534153408474e-05,NULL
,Telephone documentation filed from Card View,Telephone Encounter,161,1.63263744778103e-05,NULL
17008.0,Report with patient data viewed,IP RW NOTE DETAILS (RICH TEXT),56,1.21418635050455e-05,Chart Review
,ADT View Only Admission activity accessed,,5,1.1810196770562e-05,NULL
17664.0,Synopsis activity accessed,,11,1.04729334513346e-05,NULL
,Interface message resubmitted in Bridges,,6,1.00445747375488e-05,NULL
,Report with patient data printed,AN Record Report,4,9.76694954766167e-06,NULL
,Report with patient data printed,AMB Adolescent After Visit Summary,4,9.28693347507053e-06,NULL
,Report with patient data printed,BW AVS - OPIOD FACTSHEET,2,5.01394271850586e-06,NULL
,Report with patient data printed,BW IP AVS - CONTROLLED SUBSTANCES,2,4.59935930040147e-06,NULL
,Travel History accessed,,1,4.49524985419379e-06,NULL
,Report with patient data printed,BW ED AVS PATIENT RESULTS,2,4.43511539035373e-06,NULL
,OR report printed,BW OR CASE PREF CARD PRINT 2,2,4.23510869344075e-06,NULL
,Report with patient data printed,AMB Smarttext Prescription Ladder Style,2,3.70581944783528e-06,NULL
17008.0,Report with patient data viewed,RIS SCREENING FORM PROB LIST AND SURG HX,59,3.052552541097e-06,Chart Review
,Report with patient data printed,AMB Smarttext Prescription Elect Sig Ladder Style,1,3.00566355387369e-06,NULL
17008.0,Report with patient data viewed,HOD Order Report,48,2.99321280585394e-06,Chart Review
,Document moved,,1,2.9052628411187e-06,NULL
17228.0,Chart Review Encounter report viewed,BJC HH Transfer Summary - Encounter,1,2.88804372151692e-06,Chart Review
17008.0,Report with patient data viewed,RIS SCREENING FORM HEADER,59,2.80512703789605e-06,Chart Review
,Report with patient data printed,Cerner Reference Lab Requisition Without Labels,1,2.66949335734049e-06,NULL
,Report with patient data printed,BJC ED PROVIDER/PATIENT EMTALA FORM,1,2.28484471638997e-06,NULL
17008.0,Report with patient data viewed,FS IMG Past Implant MRI Exam Safety,59,2.16060214572482e-06,Chart Review
